student_id,item_id,review_index,days_since_last_review,prior_review_count,prior_success_rate,item_difficulty,student_ability,memory_strength_true,recalled
8,20,0,0.84,0,0.357,1.106,0.93,0.715,0
8,20,1,0.34,1,0.179,1.106,0.93,0.357,0
8,20,2,0.37,2,0.15,1.106,0.93,0.3,0
8,20,3,0.42,3,0.15,1.106,0.93,0.3,0
8,20,4,0.34,4,0.15,1.106,0.93,0.3,0
8,20,5,0.36,5,0.15,1.106,0.93,0.3,0
8,20,6,0.86,6,0.15,1.106,0.93,0.3,0
8,20,7,0.59,7,0.15,1.106,0.93,0.3,0
8,21,0,0.5,0,0.357,1.042,0.93,0.713,1
8,21,1,0.81,1,0.541,1.042,0.93,1.081,1
8,21,2,2.17,2,0.819,1.042,0.93,1.638,0
8,21,3,0.38,3,0.41,1.042,0.93,0.819,1
8,21,4,0.57,4,0.621,1.042,0.93,1.241,1
8,21,5,1.0,5,0.941,1.042,0.93,1.881,1
8,22,0,0.62,0,0.404,1.787,0.93,0.809,1
8,22,1,0.31,1,0.357,1.787,0.93,0.715,1
8,22,2,0.48,2,0.316,1.787,0.93,0.632,0
8,22,3,0.46,3,0.158,1.787,0.93,0.316,0
8,22,4,0.3,4,0.15,1.787,0.93,0.3,0
8,23,0,0.96,0,0.329,1.225,0.93,0.658,0
8,23,1,0.57,1,0.164,1.225,0.93,0.329,0
8,23,2,0.41,2,0.15,1.225,0.93,0.3,0
8,23,3,0.69,3,0.15,1.225,0.93,0.3,0
8,23,4,0.52,4,0.15,1.225,0.93,0.3,0
8,24,0,0.88,0,0.421,1.366,0.93,0.842,1
8,24,1,2.65,1,0.487,1.366,0.93,0.974,0
8,24,2,0.47,2,0.243,1.366,0.93,0.487,0
8,24,3,0.69,3,0.15,1.366,0.93,0.3,0
8,24,4,0.3,4,0.15,1.366,0.93,0.3,0
8,25,0,0.8,0,0.404,1.5,0.93,0.809,1
8,25,1,1.55,1,0.426,1.5,0.93,0.851,1
8,25,2,1.13,2,0.448,1.5,0.93,0.896,0
8,25,3,0.31,3,0.224,1.5,0.93,0.448,0
8,25,4,0.43,4,0.15,1.5,0.93,0.3,0
8,26,0,0.76,0,0.537,0.597,0.93,1.074,1
8,27,0,0.31,0,0.642,1.753,0.93,1.284,1
8,27,1,1.15,1,0.578,1.753,0.93,1.156,1
8,27,2,2.11,2,0.521,1.753,0.93,1.041,1
8,27,3,2.0,3,0.469,1.753,0.93,0.938,0
8,28,0,0.41,0,0.417,0.642,0.93,0.833,1
8,28,1,0.39,1,1.0,0.642,0.93,2.048,1
8,28,2,2.1,2,1.0,0.642,0.93,5.034,1
8,28,3,16.66,3,1.0,0.642,0.93,12.374,0
8,28,4,4.25,4,1.0,0.642,0.93,6.187,0
8,28,5,1.92,5,1.0,0.642,0.93,3.093,1
8,28,6,1.22,6,1.0,0.642,0.93,7.604,1
8,29,0,2.14,0,0.306,1.531,0.93,0.612,0
8,29,1,0.62,1,0.153,1.531,0.93,0.306,1
8,29,2,0.45,2,0.158,1.531,0.93,0.315,0
8,29,3,0.67,3,0.15,1.531,0.93,0.3,0
8,29,4,0.31,4,0.15,1.531,0.93,0.3,0
8,29,5,0.67,5,0.15,1.531,0.93,0.3,0
8,30,0,0.35,0,0.312,0.746,0.93,0.623,1
8,30,1,1.5,1,0.66,0.746,0.93,1.319,1
8,30,2,3.41,2,1.0,0.746,0.93,2.791,1
8,30,3,5.1,3,1.0,0.746,0.93,5.905,0
8,31,0,0.51,0,0.407,0.672,0.93,0.814,0
8,31,1,0.73,1,0.204,0.672,0.93,0.407,0
8,31,2,0.3,2,0.15,0.672,0.93,0.3,0
8,31,3,0.39,3,0.15,0.672,0.93,0.3,0
8,31,4,0.5,4,0.15,0.672,0.93,0.3,0
8,31,5,0.36,5,0.15,0.672,0.93,0.3,1
8,31,6,0.7,6,0.353,0.672,0.93,0.705,0
8,32,0,0.78,0,0.618,1.388,0.93,1.236,1
8,32,1,0.79,1,0.703,1.388,0.93,1.406,1
8,32,2,0.51,2,0.8,1.388,0.93,1.6,1
8,32,3,0.89,3,0.91,1.388,0.93,1.82,1
8,32,4,2.37,4,1.0,1.388,0.93,2.071,0
8,32,5,0.64,5,0.518,1.388,0.93,1.036,0
8,33,0,1.04,0,0.594,1.754,0.93,1.188,1
8,33,1,0.78,1,0.535,1.754,0.93,1.07,1
8,33,2,0.79,2,0.482,1.754,0.93,0.963,0
8,33,3,0.49,3,0.241,1.754,0.93,0.482,0
8,33,4,0.39,4,0.15,1.754,0.93,0.3,0
8,34,0,0.64,0,0.393,1.369,0.93,0.787,0
8,34,1,0.98,1,0.197,1.369,0.93,0.393,0
8,34,2,0.49,2,0.15,1.369,0.93,0.3,0
8,34,3,0.54,3,0.15,1.369,0.93,0.3,0
8,34,4,0.32,4,0.15,1.369,0.93,0.3,0
8,34,5,0.45,5,0.15,1.369,0.93,0.3,1
8,35,0,0.55,0,0.391,0.562,0.93,0.782,0
8,35,1,0.47,1,0.195,0.562,0.93,0.391,0
8,36,0,0.37,0,0.356,1.604,0.93,0.712,1
8,36,1,0.57,1,0.35,1.604,0.93,0.701,1
8,36,2,0.65,2,0.345,1.604,0.93,0.69,0
8,36,3,1.46,3,0.173,1.604,0.93,0.345,0
8,36,4,0.68,4,0.15,1.604,0.93,0.3,0
8,36,5,0.37,5,0.15,1.604,0.93,0.3,0
8,36,6,0.37,6,0.15,1.604,0.93,0.3,0
8,36,7,0.91,7,0.15,1.604,0.93,0.3,0
8,37,0,0.95,0,0.662,0.767,0.93,1.325,1
8,37,1,0.57,1,1.0,0.767,0.93,2.727,1
8,37,2,3.16,2,1.0,0.767,0.93,5.613,1
8,37,3,11.22,3,1.0,0.767,0.93,11.556,0
8,37,4,1.23,4,1.0,0.767,0.93,5.778,1
8,37,5,5.58,5,1.0,0.767,0.93,11.894,1
8,38,0,1.32,0,0.45,0.707,0.93,0.899,1
8,38,1,0.97,1,1.0,0.707,0.93,2.007,1
8,38,2,2.18,2,1.0,0.707,0.93,4.48,0
8,38,3,2.94,3,1.0,0.707,0.93,2.24,0
8,38,4,0.43,4,0.56,0.707,0.93,1.12,1
8,39,0,0.39,0,0.425,0.783,0.93,0.851,0
8,39,1,1.15,1,0.213,0.783,0.93,0.425,0
8,39,2,0.46,2,0.15,0.783,0.93,0.3,0
8,39,3,0.49,3,0.15,0.783,0.93,0.3,0
8,39,4,0.88,4,0.15,0.783,0.93,0.3,0
8,39,5,0.4,5,0.15,0.783,0.93,0.3,0
8,39,6,0.41,6,0.15,0.783,0.93,0.3,0
8,39,7,0.36,7,0.15,0.783,0.93,0.3,0
8,40,0,0.78,0,0.384,1.281,0.93,0.769,0
8,40,1,0.42,1,0.192,1.281,0.93,0.384,0
8,40,2,0.46,2,0.15,1.281,0.93,0.3,1
8,40,3,0.56,3,0.185,1.281,0.93,0.37,0
8,40,4,0.45,4,0.15,1.281,0.93,0.3,0
8,40,5,0.66,5,0.15,1.281,0.93,0.3,0
8,41,0,1.05,0,0.578,0.966,0.93,1.156,0
8,41,1,0.71,1,0.289,0.966,0.93,0.578,0
8,41,2,0.4,2,0.15,0.966,0.93,0.3,0
8,41,3,0.37,3,0.15,0.966,0.93,0.3,1
8,41,4,0.96,4,0.245,0.966,0.93,0.491,0
8,41,5,0.64,5,0.15,0.966,0.93,0.3,0
8,41,6,0.3,6,0.15,0.966,0.93,0.3,1
8,42,0,4.34,0,0.601,1.514,0.93,1.202,0
8,42,1,0.46,1,0.301,1.514,0.93,0.601,0
8,42,2,0.44,2,0.15,1.514,0.93,0.301,0
8,42,3,0.67,3,0.15,1.514,0.93,0.3,0
8,42,4,0.41,4,0.15,1.514,0.93,0.3,0
8,42,5,0.33,5,0.15,1.514,0.93,0.3,0
8,43,0,1.62,0,0.6,0.743,0.93,1.201,0
8,43,1,1.31,1,0.3,0.743,0.93,0.6,0
8,43,2,0.46,2,0.15,0.743,0.93,0.3,0
8,43,3,0.69,3,0.15,0.743,0.93,0.3,0
8,43,4,0.78,4,0.15,0.743,0.93,0.3,0
8,43,5,0.41,5,0.15,0.743,0.93,0.3,0
8,44,0,0.41,0,0.311,1.214,0.93,0.623,1
8,44,1,1.21,1,0.405,1.214,0.93,0.81,0
8,44,2,0.34,2,0.202,1.214,0.93,0.405,0
8,44,3,0.3,3,0.15,1.214,0.93,0.3,1
8,45,0,0.7,0,0.474,0.855,0.93,0.948,1
8,45,1,0.75,1,0.875,0.855,0.93,1.75,1
8,45,2,1.12,2,1.0,0.855,0.93,3.229,0
8,45,3,0.75,3,0.807,0.855,0.93,1.615,0
8,45,4,0.38,4,0.404,0.855,0.93,0.807,1
8,46,0,0.46,0,0.594,1.26,0.93,1.187,1
8,46,1,3.58,1,0.744,1.26,0.93,1.488,0
8,46,2,0.43,2,0.372,1.26,0.93,0.744,1
8,46,3,0.35,3,0.466,1.26,0.93,0.932,0
8,46,4,1.52,4,0.233,1.26,0.93,0.466,0
8,46,5,0.77,5,0.15,1.26,0.93,0.3,0
8,46,6,0.67,6,0.15,1.26,0.93,0.3,0
8,47,0,0.87,0,0.563,1.201,0.93,1.126,0
8,47,1,0.6,1,0.282,1.201,0.93,0.563,0
8,48,0,0.38,0,0.651,1.814,0.93,1.301,1
8,48,1,1.54,1,0.567,1.814,0.93,1.133,1
8,48,2,0.44,2,0.493,1.814,0.93,0.986,0
8,48,3,0.53,3,0.247,1.814,0.93,0.493,1
8,48,4,0.43,4,0.215,1.814,0.93,0.429,0
8,48,5,0.47,5,0.15,1.814,0.93,0.3,0
8,48,6,0.62,6,0.15,1.814,0.93,0.3,0
8,48,7,0.39,7,0.15,1.814,0.93,0.3,0
8,49,0,2.22,0,0.481,1.984,0.93,0.962,0
8,49,1,0.38,1,0.241,1.984,0.93,0.481,0
8,49,2,0.6,2,0.15,1.984,0.93,0.3,0
8,49,3,0.56,3,0.15,1.984,0.93,0.3,0
8,49,4,1.08,4,0.15,1.984,0.93,0.3,0
8,49,5,0.43,5,0.15,1.984,0.93,0.3,0
8,50,0,0.66,0,0.279,1.643,0.93,0.558,0
8,50,1,0.38,1,0.15,1.643,0.93,0.3,0
8,50,2,0.35,2,0.15,1.643,0.93,0.3,0
8,51,0,1.82,0,0.603,0.943,0.93,1.205,0
8,52,0,1.45,0,0.665,1.28,0.93,1.33,1
8,52,1,0.38,1,0.82,1.28,0.93,1.641,1
8,52,2,1.65,2,1.0,1.28,0.93,2.024,1
8,52,3,2.05,3,1.0,1.28,0.93,2.496,0
8,52,4,1.23,4,0.624,1.28,0.93,1.248,0
8,52,5,0.33,5,0.312,1.28,0.93,0.624,0
8,53,0,0.95,0,0.582,1.719,0.93,1.165,0
8,53,1,2.98,1,0.291,1.719,0.93,0.582,0
8,54,0,0.35,0,0.255,0.512,0.93,0.509,0
8,55,0,0.69,0,0.34,1.094,0.93,0.68,0
8,55,1,0.36,1,0.17,1.094,0.93,0.34,0
8,55,2,0.35,2,0.15,1.094,0.93,0.3,0
8,56,0,1.27,0,0.305,1.631,0.93,0.61,0
8,56,1,0.61,1,0.153,1.631,0.93,0.305,1
8,56,2,0.35,2,0.148,1.631,0.93,0.295,0
8,56,3,0.4,3,0.15,1.631,0.93,0.3,0
8,56,4,0.84,4,0.15,1.631,0.93,0.3,0
8,57,0,0.67,0,0.75,1.492,0.93,1.499,1
8,57,1,1.69,1,0.793,1.492,0.93,1.586,1
8,57,2,0.43,2,0.839,1.492,0.93,1.678,1
8,57,3,0.36,3,0.888,1.492,0.93,1.776,0
8,57,4,1.08,4,0.444,1.492,0.93,0.888,0
8,57,5,0.61,5,0.222,1.492,0.93,0.444,1
8,57,6,0.37,6,0.235,1.492,0.93,0.47,1
8,57,7,1.01,7,0.248,1.492,0.93,0.497,0
8,58,0,0.79,0,0.592,1.013,0.93,1.184,1
8,58,1,1.92,1,0.923,1.013,0.93,1.846,0
8,58,2,0.51,2,0.461,1.013,0.93,0.923,0
8,58,3,0.34,3,0.231,1.013,0.93,0.461,1
8,58,4,0.49,4,0.36,1.013,0.93,0.72,1
8,59,0,0.37,0,0.437,0.617,0.93,0.874,1
8,59,1,1.79,1,1.0,0.617,0.93,2.237,1
9,0,0,0.7,0,0.34,1.023,0.431,0.679,1
9,0,1,0.72,1,0.475,1.023,0.431,0.949,0
9,0,2,0.33,2,0.237,1.023,0.431,0.475,1
9,1,0,0.37,0,0.27,0.538,0.431,0.539,0
9,1,1,0.46,1,0.15,0.538,0.431,0.3,0
9,1,2,0.34,2,0.15,0.538,0.431,0.3,0
9,2,0,0.51,0,0.515,1.58,0.431,1.029,0
9,2,1,0.42,1,0.257,1.58,0.431,0.515,1
9,2,2,0.5,2,0.233,1.58,0.431,0.465,0
9,2,3,0.34,3,0.15,1.58,0.431,0.3,1
9,2,4,0.35,4,0.136,1.58,0.431,0.271,0
9,2,5,0.49,5,0.15,1.58,0.431,0.3,1
9,3,0,0.51,0,0.355,0.604,0.431,0.71,1
9,3,1,0.49,1,0.841,0.604,0.431,1.681,1
9,3,2,2.07,2,1.0,0.604,0.431,3.979,0
9,3,3,0.46,3,0.995,0.604,0.431,1.99,1
9,3,4,4.24,4,1.0,0.604,0.431,4.709,1
9,3,5,9.46,5,1.0,0.604,0.431,11.146,0
9,3,6,2.16,6,1.0,0.604,0.431,5.573,0
9,4,0,2.2,0,0.662,1.244,0.431,1.325,0
9,4,1,0.41,1,0.331,1.244,0.431,0.662,0
9,5,0,0.43,0,0.376,0.737,0.431,0.752,1
9,5,1,1.11,1,0.73,0.737,0.431,1.46,1
9,5,2,3.4,2,1.0,0.737,0.431,2.832,0
9,6,0,1.37,0,0.619,0.692,0.431,1.239,1
9,7,0,1.31,0,0.429,1.235,0.431,0.858,0
9,7,1,0.37,1,0.215,1.235,0.431,0.429,1
9,7,2,1.11,2,0.248,1.235,0.431,0.496,1
9,7,3,1.93,3,0.287,1.235,0.431,0.574,0
9,7,4,0.57,4,0.15,1.235,0.431,0.3,1
9,7,5,0.44,5,0.174,1.235,0.431,0.347,0
9,7,6,0.4,6,0.15,1.235,0.431,0.3,0
9,8,0,5.3,0,0.686,1.393,0.431,1.372,0
9,8,1,0.45,1,0.343,1.393,0.431,0.686,0
9,8,2,0.9,2,0.172,1.393,0.431,0.343,0
9,9,0,0.42,0,0.584,0.79,0.431,1.168,1
9,9,1,1.95,1,1.0,0.79,0.431,2.114,0
9,10,0,2.0,0,0.394,0.801,0.431,0.787,0
9,10,1,0.63,1,0.197,0.801,0.431,0.394,0
9,10,2,0.82,2,0.15,0.801,0.431,0.3,0
9,10,3,0.37,3,0.15,0.801,0.431,0.3,1
9,10,4,0.64,4,0.268,0.801,0.431,0.535,1
9,10,5,0.34,5,0.478,0.801,0.431,0.955,1
9,10,6,1.33,6,0.852,0.801,0.431,1.705,0
9,10,7,0.99,7,0.426,0.801,0.431,0.852,0
9,11,0,0.8,0,0.507,0.711,0.431,1.013,1
9,11,1,1.31,1,1.0,0.711,0.431,2.036,1
9,11,2,1.26,2,1.0,0.711,0.431,4.092,1
9,12,0,0.41,0,0.668,1.075,0.431,1.336,0
9,13,0,1.63,0,0.7,0.81,0.431,1.4,0
9,13,1,1.11,1,0.35,0.81,0.431,0.7,0
9,13,2,0.69,2,0.175,0.81,0.431,0.35,0
9,13,3,0.34,3,0.15,0.81,0.431,0.3,0
9,14,0,0.8,0,0.344,1.332,0.431,0.688,0
9,15,0,0.47,0,0.489,0.72,0.431,0.979,0
9,15,1,0.8,1,0.245,0.72,0.431,0.489,0
9,15,2,0.56,2,0.15,0.72,0.431,0.3,0
9,15,3,0.66,3,0.15,0.72,0.431,0.3,0
9,15,4,0.34,4,0.15,0.72,0.431,0.3,0
9,15,5,0.59,5,0.15,0.72,0.431,0.3,0
9,16,0,0.48,0,0.259,1.53,0.431,0.518,0
9,16,1,0.45,1,0.15,1.53,0.431,0.3,0
9,16,2,0.53,2,0.15,1.53,0.431,0.3,0
9,16,3,0.86,3,0.15,1.53,0.431,0.3,0
9,16,4,0.52,4,0.15,1.53,0.431,0.3,0
9,16,5,1.19,5,0.15,1.53,0.431,0.3,0
9,16,6,0.32,6,0.15,1.53,0.431,0.3,0
9,17,0,2.83,0,0.613,0.503,0.431,1.226,0
9,17,1,0.4,1,0.306,0.503,0.431,0.613,0
9,17,2,0.34,2,0.153,0.503,0.431,0.306,0
9,17,3,0.39,3,0.15,0.503,0.431,0.3,0
9,17,4,0.43,4,0.15,0.503,0.431,0.3,0
9,17,5,1.42,5,0.15,0.503,0.431,0.3,0
9,17,6,0.4,6,0.15,0.503,0.431,0.3,0
9,18,0,1.08,0,0.521,1.907,0.431,1.042,1
9,18,1,0.34,1,0.391,1.907,0.431,0.781,0
9,18,2,0.54,2,0.195,1.907,0.431,0.391,0
9,18,3,0.73,3,0.15,1.907,0.431,0.3,0
9,19,0,0.98,0,0.318,0.991,0.431,0.636,0
9,20,0,0.57,0,0.645,1.34,0.431,1.29,1
9,20,1,0.32,1,0.688,1.34,0.431,1.376,1
9,20,2,0.39,2,0.734,1.34,0.431,1.467,1
9,20,3,2.6,3,0.783,1.34,0.431,1.565,0
9,20,4,1.0,4,0.391,1.34,0.431,0.783,0
9,20,5,0.48,5,0.196,1.34,0.431,0.391,0
9,20,6,0.4,6,0.15,1.34,0.431,0.3,1
9,21,0,4.91,0,0.609,0.874,0.431,1.219,0
9,21,1,1.01,1,0.305,0.874,0.431,0.609,0
9,21,2,1.32,2,0.152,0.874,0.431,0.305,0
9,21,3,0.41,3,0.15,0.874,0.431,0.3,0
9,21,4,0.4,4,0.15,0.874,0.431,0.3,0
9,22,0,1.01,0,0.278,1.959,0.431,0.556,0
9,22,1,0.73,1,0.15,1.959,0.431,0.3,0
9,22,2,0.41,2,0.15,1.959,0.431,0.3,0
9,22,3,0.47,3,0.15,1.959,0.431,0.3,0
9,22,4,0.31,4,0.15,1.959,0.431,0.3,1
9,22,5,0.52,5,0.109,1.959,0.431,0.219,0
9,22,6,0.34,6,0.15,1.959,0.431,0.3,0
9,23,0,1.12,0,0.459,1.244,0.431,0.918,0
9,23,1,0.45,1,0.23,1.244,0.431,0.459,0
9,23,2,0.31,2,0.15,1.244,0.431,0.3,0
9,24,0,0.42,0,0.398,0.776,0.431,0.796,0
9,24,1,0.75,1,0.199,0.776,0.431,0.398,0
9,24,2,0.48,2,0.15,0.776,0.431,0.3,1
9,24,3,1.07,3,0.276,0.776,0.431,0.552,0
9,24,4,0.41,4,0.15,0.776,0.431,0.3,0
9,25,0,0.3,0,0.732,1.015,0.431,1.463,1
9,26,0,0.5,0,0.476,1.41,0.431,0.951,0
9,26,1,0.45,1,0.238,1.41,0.431,0.476,0
9,27,0,0.84,0,0.511,0.531,0.431,1.022,1
9,28,0,1.87,0,0.75,1.168,0.431,1.5,0
9,29,0,0.42,0,0.726,1.847,0.431,1.453,1
9,29,1,1.19,1,0.562,1.847,0.431,1.124,0
9,29,2,0.32,2,0.281,1.847,0.431,0.562,1
9,29,3,0.63,3,0.217,1.847,0.431,0.435,0
9,29,4,0.37,4,0.15,1.847,0.431,0.3,0
9,29,5,0.42,5,0.15,1.847,0.431,0.3,1
9,29,6,0.35,6,0.116,1.847,0.431,0.232,1
9,30,0,1.71,0,0.621,1.024,0.431,1.242,0
9,30,1,0.3,1,0.31,1.024,0.431,0.621,1
9,30,2,1.11,2,0.433,1.024,0.431,0.866,0
9,30,3,0.42,3,0.217,1.024,0.431,0.433,0
9,30,4,0.67,4,0.15,1.024,0.431,0.3,0
9,31,0,2.17,0,0.445,1.205,0.431,0.89,0
9,31,1,0.44,1,0.222,1.205,0.431,0.445,0
9,31,2,0.73,2,0.15,1.205,0.431,0.3,0
9,31,3,0.38,3,0.15,1.205,0.431,0.3,0
9,31,4,0.43,4,0.15,1.205,0.431,0.3,0
9,31,5,0.33,5,0.15,1.205,0.431,0.3,1
9,32,0,1.73,0,0.416,1.06,0.431,0.833,0
9,32,1,1.09,1,0.208,1.06,0.431,0.416,0
9,32,2,0.31,2,0.15,1.06,0.431,0.3,0
9,32,3,0.56,3,0.15,1.06,0.431,0.3,1
9,32,4,0.58,4,0.202,1.06,0.431,0.404,1
9,33,0,0.5,0,0.465,1.34,0.431,0.929,0
9,33,1,1.03,1,0.232,1.34,0.431,0.465,0
9,33,2,0.53,2,0.15,1.34,0.431,0.3,0
9,33,3,0.37,3,0.15,1.34,0.431,0.3,0
9,33,4,0.32,4,0.15,1.34,0.431,0.3,0
9,33,5,0.5,5,0.15,1.34,0.431,0.3,0
9,34,0,2.26,0,0.629,0.501,0.431,1.257,0
9,34,1,0.62,1,0.314,0.501,0.431,0.629,1
9,34,2,0.82,2,0.896,0.501,0.431,1.792,0
9,34,3,0.78,3,0.448,0.501,0.431,0.896,0
9,35,0,0.42,0,0.554,0.682,0.431,1.109,1
9,35,1,1.44,1,1.0,0.682,0.431,2.322,0
9,35,2,2.54,2,0.581,0.682,0.431,1.161,0
9,36,0,0.84,0,0.387,1.974,0.431,0.774,0
9,36,1,0.38,1,0.194,1.974,0.431,0.387,0
9,36,2,0.41,2,0.15,1.974,0.431,0.3,1
9,36,3,0.45,3,0.109,1.974,0.431,0.217,0
9,37,0,0.8,0,0.739,1.23,0.431,1.479,1
9,37,1,1.83,1,0.859,1.23,0.431,1.718,0
9,37,2,0.88,2,0.429,1.23,0.431,0.859,0
9,37,3,0.42,3,0.215,1.23,0.431,0.429,1
9,38,0,0.66,0,0.41,1.268,0.431,0.82,0
9,39,0,0.34,0,0.262,0.927,0.431,0.524,0
9,40,0,0.84,0,0.375,0.531,0.431,0.749,1
9,40,1,3.09,1,1.0,0.531,0.431,2.018,1
9,40,2,4.25,2,1.0,0.531,0.431,5.433,1
9,40,3,2.6,3,1.0,0.531,0.431,14.63,1
9,40,4,18.68,4,1.0,0.531,0.431,39.395,0
9,40,5,24.52,5,1.0,0.531,0.431,19.697,0
9,40,6,2.64,6,1.0,0.531,0.431,9.849,0
9,41,0,1.22,0,0.435,1.802,0.431,0.87,0
9,41,1,0.45,1,0.218,1.802,0.431,0.435,0
9,41,2,0.36,2,0.15,1.802,0.431,0.3,0
9,41,3,0.41,3,0.15,1.802,0.431,0.3,1
9,42,0,0.9,0,0.701,0.848,0.431,1.401,1
9,43,0,0.5,0,0.267,1.278,0.431,0.534,1
9,44,0,0.31,0,0.479,1.247,0.431,0.958,1
9,44,1,1.81,1,0.549,1.247,0.431,1.097,0
9,45,0,1.18,0,0.485,1.534,0.431,0.969,0
9,45,1,0.46,1,0.242,1.534,0.431,0.485,0
9,45,2,0.44,2,0.15,1.534,0.431,0.3,0
9,45,3,0.38,3,0.15,1.534,0.431,0.3,1
9,45,4,0.73,4,0.14,1.534,0.431,0.279,0
9,45,5,0.36,5,0.15,1.534,0.431,0.3,0
9,46,0,0.61,0,0.403,0.758,0.431,0.805,1
9,46,1,1.05,1,0.759,0.758,0.431,1.518,0
9,47,0,2.62,0,0.699,1.521,0.431,1.397,0
9,47,1,0.68,1,0.349,1.521,0.431,0.699,1
9,47,2,0.82,2,0.328,1.521,0.431,0.656,0
9,47,3,0.35,3,0.164,1.521,0.431,0.328,1
9,47,4,0.46,4,0.154,1.521,0.431,0.308,0
9,47,5,0.64,5,0.15,1.521,0.431,0.3,0
9,48,0,0.31,0,0.416,1.66,0.431,0.833,1
9,49,0,3.23,0,0.613,1.005,0.431,1.226,0
9,50,0,3.08,0,0.742,1.681,0.431,1.484,0
9,50,1,1.63,1,0.371,1.681,0.431,0.742,0
9,50,2,0.37,2,0.186,1.681,0.431,0.371,1
9,50,3,0.46,3,0.158,1.681,0.431,0.315,0
9,50,4,0.85,4,0.15,1.681,0.431,0.3,0
9,50,5,0.62,5,0.15,1.681,0.431,0.3,0
9,50,6,0.44,6,0.15,1.681,0.431,0.3,1
9,50,7,0.47,7,0.128,1.681,0.431,0.255,0
9,51,0,3.02,0,0.749,1.377,0.431,1.497,1
9,51,1,1.35,1,0.777,1.377,0.431,1.553,1
9,51,2,1.13,2,0.806,1.377,0.431,1.611,0
9,51,3,1.47,3,0.403,1.377,0.431,0.806,0
9,51,4,0.31,4,0.201,1.377,0.431,0.403,0
9,51,5,0.36,5,0.15,1.377,0.431,0.3,0
9,51,6,0.8,6,0.15,1.377,0.431,0.3,0
9,52,0,0.42,0,0.391,1.965,0.431,0.781,1
9,52,1,1.42,1,0.284,1.965,0.431,0.568,1
9,52,2,0.75,2,0.207,1.965,0.431,0.413,0
9,52,3,0.64,3,0.15,1.965,0.431,0.3,0
9,52,4,1.07,4,0.15,1.965,0.431,0.3,0
9,53,0,1.45,0,0.4,1.719,0.431,0.801,1
9,53,1,0.85,1,0.333,1.719,0.431,0.666,1
9,53,2,0.9,2,0.277,1.719,0.431,0.554,0
9,53,3,0.71,3,0.15,1.719,0.431,0.3,0
9,54,0,1.1,0,0.321,1.348,0.431,0.642,1
9,54,1,0.46,1,0.34,1.348,0.431,0.68,0
9,55,0,1.18,0,0.409,1.206,0.431,0.817,0
9,55,1,0.91,1,0.204,1.206,0.431,0.409,0
9,55,2,0.96,2,0.15,1.206,0.431,0.3,0
9,55,3,0.49,3,0.15,1.206,0.431,0.3,0
9,55,4,0.4,4,0.15,1.206,0.431,0.3,0
9,56,0,0.34,0,0.497,1.996,0.431,0.994,1
9,56,1,1.09,1,0.356,1.996,0.431,0.711,0
9,56,2,0.3,2,0.178,1.996,0.431,0.356,0
9,56,3,0.33,3,0.15,1.996,0.431,0.3,1
9,56,4,0.4,4,0.107,1.996,0.431,0.215,0
9,56,5,0.43,5,0.15,1.996,0.431,0.3,0
9,57,0,0.48,0,0.393,1.439,0.431,0.787,1
9,57,1,0.42,1,0.391,1.439,0.431,0.781,1
9,57,2,0.39,2,0.388,1.439,0.431,0.776,0
9,57,3,0.72,3,0.194,1.439,0.431,0.388,0
9,57,4,0.67,4,0.15,1.439,0.431,0.3,0
9,57,5,0.32,5,0.15,1.439,0.431,0.3,1
9,58,0,0.48,0,0.551,1.172,0.431,1.101,1
9,58,1,0.7,1,0.671,1.172,0.431,1.342,1
9,58,2,0.7,2,0.818,1.172,0.431,1.636,0
9,58,3,4.52,3,0.409,1.172,0.431,0.818,0
9,58,4,0.46,4,0.205,1.172,0.431,0.409,1
9,58,5,0.9,5,0.249,1.172,0.431,0.499,0
9,59,0,0.57,0,0.383,0.731,0.431,0.765,0
9,59,1,0.47,1,0.191,0.731,0.431,0.383,0
9,59,2,0.3,2,0.15,0.731,0.431,0.3,0
9,59,3,0.45,3,0.15,0.731,0.431,0.3,0
9,59,4,0.34,4,0.15,0.731,0.431,0.3,0
9,59,5,0.42,5,0.15,0.731,0.431,0.3,0
9,59,6,0.48,6,0.15,0.731,0.431,0.3,0
10,0,0,0.56,0,0.468,1.571,0.919,0.935,1
10,1,0,1.33,0,0.617,1.938,0.919,1.235,1
10,2,0,0.9,0,0.255,1.773,0.919,0.51,0
10,2,1,0.33,1,0.15,1.773,0.919,0.3,1
10,3,0,0.61,0,0.624,1.264,0.919,1.247,1
10,3,1,0.34,1,0.777,1.264,0.919,1.555,1
10,3,2,1.12,2,0.969,1.264,0.919,1.938,0
10,3,3,1.15,3,0.484,1.264,0.919,0.969,0
10,3,4,0.43,4,0.242,1.264,0.919,0.484,0
10,3,5,0.52,5,0.15,1.264,0.919,0.3,0
10,4,0,1.07,0,0.603,1.61,0.919,1.206,0
10,4,1,0.34,1,0.301,1.61,0.919,0.603,0
10,4,2,0.42,2,0.151,1.61,0.919,0.301,0
10,4,3,0.72,3,0.15,1.61,0.919,0.3,0
10,4,4,0.41,4,0.15,1.61,0.919,0.3,0
10,4,5,0.63,5,0.15,1.61,0.919,0.3,0
10,4,6,0.67,6,0.15,1.61,0.919,0.3,1
10,4,7,0.34,7,0.147,1.61,0.919,0.294,0
